id;title_existing;original_title;release_date;year;vote_average_existing;vote_count_existing;popularity;overview_existing;genres;director;poster_path_existing;backdrop_path_existing;runtime;status;production_companies;title_tmdb;overview_tmdb;poster_path_tmdb;backdrop_path_tmdb;vote_average_tmdb;vote_count_tmdb;title;overview;poster_path;backdrop_path;vote_average;vote_count;certification
246072;Pocong Kamar Sebelah;Pocong Kamar Sebelah;28/05/2009;2009;3.0;1.0;0.18;At 12 midnight everyday, Felisa would hear loud scream from the room next door. Until the third day, she finally enters the room. After that the scream stopped but Felisa is always haunted by strange voices. Mbah Jimat, a shaman reveals that since the room has been opened, the evil spirits roams around. He then orders Felisa to open the strap of the pocong ghost behind the room. But the pocong ghost continues to terrorize the flat. Will they be saved from the pocong ghost's terror?;['Kengerian'];Ian Jacobs;https://image.tmdb.org/t/p/w500/eap4dVpwwJiqqZTJhv7iuGt3O5x.jpg;https://image.tmdb.org/t/p/original/ud0SmmE6fhFbhRUhMMEs02uqveo.jpg;80.0;Released;Mitra Pictures;;;;;3.0;1.0;Pocong Kamar Sebelah;At 12 midnight everyday, Felisa would hear loud scream from the room next door. Until the third day, she finally enters the room. After that the scream stopped but Felisa is always haunted by strange voices. Mbah Jimat, a shaman reveals that since the room has been opened, the evil spirits roams around. He then orders Felisa to open the strap of the pocong ghost behind the room. But the pocong ghost continues to terrorize the flat. Will they be saved from the pocong ghost's terror?;https://image.tmdb.org/t/p/w500/eap4dVpwwJiqqZTJhv7iuGt3O5x.jpg;https://image.tmdb.org/t/p/original/ud0SmmE6fhFbhRUhMMEs02uqveo.jpg;3.0;1.0;
450801;Pocong Mandi Goyang Pinggul;Pocong Mandi Goyang Pinggul;28/04/2011;2011;1.7;3.0;0.3;Drunken Ferdi goes home from a night club and hits a car. A month latern Ferdi often sees ghosts. At the time Ferdi is also in a relationship with Sasha through cyberspace. Ferdi’s family who are suspicious try to investigate the background of Sasha. They find a connection between the presence of Sasha and Ferdi’s accident.;['Komedi, Kengerian'];Yoyok Dumprink;https://image.tmdb.org/t/p/w500/7F3v0KIhlszRjve4EJBFha8IBV1.jpg;;73.0;Released;K2K Production;;;;;1.7;3.0;Pocong Mandi Goyang Pinggul;Drunken Ferdi goes home from a night club and hits a car. A month latern Ferdi often sees ghosts. At the time Ferdi is also in a relationship with Sasha through cyberspace. Ferdi’s family who are suspicious try to investigate the background of Sasha. They find a connection between the presence of Sasha and Ferdi’s accident.;https://image.tmdb.org/t/p/w500/7F3v0KIhlszRjve4EJBFha8IBV1.jpg;;1.7;3.0;
237407;Pocong Ngesot;Pocong Ngesot;24/02/2011;2011;0.0;0.0;0.23;Pocong Ngesot adalah film horor/komedi Indonesia yang dirilis pada 21 Februari 2011 dengan disutradarai oleh Nayato Fio Nuala yang dibintangi oleh Fero Walandouw dan Aziz Gagap.;['Komedi, Kengerian'];Nayato Fio Nuala;https://image.tmdb.org/t/p/w500/mDIBDpqYNSSgsiNm3lNtf45gkzf.jpg;;79.0;Released;Rapi Films;;;;;0.0;0.0;Pocong Ngesot;Pocong Ngesot adalah film horor/komedi Indonesia yang dirilis pada 21 Februari 2011 dengan disutradarai oleh Nayato Fio Nuala yang dibintangi oleh Fero Walandouw dan Aziz Gagap.;https://image.tmdb.org/t/p/w500/mDIBDpqYNSSgsiNm3lNtf45gkzf.jpg;;0.0;0.0;
647988;Pocong Pasti Berlalu;Pocong Pasti Berlalu;27/03/2014;2014;0.0;0.0;0.24;The story begins with some students who live in Pak Bolot's boarding house, they are Remon, Dede, Dion, Radit and two beautiful girls Tata and Dila. In addition to lectures to supplement the necessities of life in Jakarta Remon works as a corpse makeup, while Dion and Tata work part-time as film extras.  After shooting the film Dion and Tata came home, in the middle of the trip right in a bend Dion and Tata saw a motorcyclist lying on the side of the road like a hit-and-run victim and they certainly wanted to help but when they heard the voices of residents who came Dion and Tata decided to leave but before leaving without Tata's knowledge, Dion took the necklace box lying near the victim.  The next day Remon invited Dion and Radit to accompany him to make up the corpse that had just died. How shocked Dion was when he learned that the corpse that Remon had composed was the corpse he had found last night with Tata.;['Komedi, Kengerian'];Nayato Fio Nuala;https://image.tmdb.org/t/p/w500/t0m1bTCb8sQRwYY5XXh6cpAGyDO.jpg;;78.0;Released;Mitra Pictures, BIC Pictures;;;;;0.0;0.0;Pocong Pasti Berlalu;The story begins with some students who live in Pak Bolot's boarding house, they are Remon, Dede, Dion, Radit and two beautiful girls Tata and Dila. In addition to lectures to supplement the necessities of life in Jakarta Remon works as a corpse makeup, while Dion and Tata work part-time as film extras.  After shooting the film Dion and Tata came home, in the middle of the trip right in a bend Dion and Tata saw a motorcyclist lying on the side of the road like a hit-and-run victim and they certainly wanted to help but when they heard the voices of residents who came Dion and Tata decided to leave but before leaving without Tata's knowledge, Dion took the necklace box lying near the victim.  The next day Remon invited Dion and Radit to accompany him to make up the corpse that had just died. How shocked Dion was when he learned that the corpse that Remon had composed was the corpse he had found last night with Tata.;https://image.tmdb.org/t/p/w500/t0m1bTCb8sQRwYY5XXh6cpAGyDO.jpg;;0.0;0.0;
591415;Pocong the Origin;Pocong the Origin;18/04/2019;2019;7.0;5.0;0.19;Ananta, pembunuh berdarah dingin telah dieksekusi mati oleh Negara. Sasthi, putri satu-satunya, harus mengantarkan jenazah sang ayah untuk dikuburkan di kampung halamannya. Dengan ditemani Yama, sipir penjara, keduanya berpacu dengan waktu untuk mencapai kampung Ananta. Hal ini menjadi semakin sulit karna berbagai gangguan gaib menghalangi mereka di sepanjang perjalanan.;['Kengerian'];Monty Tiwa;https://image.tmdb.org/t/p/w500/cv0mml6d0dDE2BEXwVX8rD0dZ1V.jpg;https://image.tmdb.org/t/p/original/aT1D9697nijCJY2FYwYypxL8Eqa.jpg;91.0;Released;Starvision Plus;;;;;0.0;0.0;Pocong the Origin;Ananta, pembunuh berdarah dingin telah dieksekusi mati oleh Negara. Sasthi, putri satu-satunya, harus mengantarkan jenazah sang ayah untuk dikuburkan di kampung halamannya. Dengan ditemani Yama, sipir penjara, keduanya berpacu dengan waktu untuk mencapai kampung Ananta. Hal ini menjadi semakin sulit karna berbagai gangguan gaib menghalangi mereka di sepanjang perjalanan.;https://image.tmdb.org/t/p/w500/cv0mml6d0dDE2BEXwVX8rD0dZ1V.jpg;https://image.tmdb.org/t/p/original/aT1D9697nijCJY2FYwYypxL8Eqa.jpg;7.0;5.0;
670265;Pocong vs Kuntilanak;Pocong vs Kuntilanak;06/11/2008;2008;7.2;4.0;0.07;The film starts in the Dutch Colonial Era of Indonesia, where we are informed of Raden Soekotjo's feelings toward Nyi Soroh. As the film opens, Raden is going to Nyi's house to tell her of his feelings for her. She however, has already fallen in love and married a Dutch sea captain named Von Klingen. Angered by that prospect, Raden killed Nyi, which awakened her family's Kuntilanak spirit guardian. Heading after Von Klingen next, Raden became when he found out that the Kuntilanak was after him. He tries to escape, but the Kuntilanak kills him. Before death however, Raden tells one of his relatives not to undo the rope around his pocong shroud, which would allow him to turn into a Pocong spirit.;['Kengerian'];David Poernomo;https://image.tmdb.org/t/p/w500/zErAEcE3JAZniC10S6cyqLjjnsS.jpg;;90.0;Released;Mitra Pictures;;;;;7.2;4.0;Pocong vs Kuntilanak;The film starts in the Dutch Colonial Era of Indonesia, where we are informed of Raden Soekotjo's feelings toward Nyi Soroh. As the film opens, Raden is going to Nyi's house to tell her of his feelings for her. She however, has already fallen in love and married a Dutch sea captain named Von Klingen. Angered by that prospect, Raden killed Nyi, which awakened her family's Kuntilanak spirit guardian. Heading after Von Klingen next, Raden became when he found out that the Kuntilanak was after him. He tries to escape, but the Kuntilanak kills him. Before death however, Raden tells one of his relatives not to undo the rope around his pocong shroud, which would allow him to turn into a Pocong spirit.;https://image.tmdb.org/t/p/w500/zErAEcE3JAZniC10S6cyqLjjnsS.jpg;;7.2;4.0;
568709;Preman Pensiun;Preman Pensiun;17/01/2019;2019;6.4;9.0;0.33;Gobang kembali ke Bandung, mengundang teman-temannya, para mantan preman untuk bertemu kembali. Mereka yang diundang adalah Ujang, Murad, Pipit, Cecep, Bohim, Mang Uu, Dikdik dan Joni. Dikdik kemudian tidak jadi datang karena masalah dengan istrinya.  Dalam pertemuan yang disebut “reuni kecil-kecilan” itu, Gobang meminta bantuan teman-temannya untuk melakukan penyelidikan, siapa pelaku pembantaian terhadap adik iparnya hingga tewas. Pelaku pembantaian kemudian diketahui adalah Darman dan kawan-kawan yang hanya sebagai orang suruhan. Dalang di balik kejadian itu ternyata teman mereka sendiri, sesama bekas anak buah Muslihat yang sebenarnya juga sudah pensiun. Muslihat mencoba mencegah terjadinya perang saudara, tapi Gobang sudah terlanjur datang dengan membawa dendam, “darah dibayar darah, nyawa dibayar nyaw.;['Komedi, Drama'];Aris Nugraha;https://image.tmdb.org/t/p/w500/7xfWyoz4SF5LHZ713eMtC2aZ0lT.jpg;https://image.tmdb.org/t/p/original/uJvzFtCyJS9G8sUMy6KlzE3aonA.jpg;95.0;Released;MNC Pictures, ANP Films;;;;;0.0;0.0;Preman Pensiun;Gobang kembali ke Bandung, mengundang teman-temannya, para mantan preman untuk bertemu kembali. Mereka yang diundang adalah Ujang, Murad, Pipit, Cecep, Bohim, Mang Uu, Dikdik dan Joni. Dikdik kemudian tidak jadi datang karena masalah dengan istrinya.  Dalam pertemuan yang disebut “reuni kecil-kecilan” itu, Gobang meminta bantuan teman-temannya untuk melakukan penyelidikan, siapa pelaku pembantaian terhadap adik iparnya hingga tewas. Pelaku pembantaian kemudian diketahui adalah Darman dan kawan-kawan yang hanya sebagai orang suruhan. Dalang di balik kejadian itu ternyata teman mereka sendiri, sesama bekas anak buah Muslihat yang sebenarnya juga sudah pensiun. Muslihat mencoba mencegah terjadinya perang saudara, tapi Gobang sudah terlanjur datang dengan membawa dendam, “darah dibayar darah, nyawa dibayar nyaw.;https://image.tmdb.org/t/p/w500/7xfWyoz4SF5LHZ713eMtC2aZ0lT.jpg;https://image.tmdb.org/t/p/original/uJvzFtCyJS9G8sUMy6KlzE3aonA.jpg;6.4;9.0;
1138474;Primbon;Primbon;10/08/2023;2023;5.2;10.0;0.35;Di tengah perjalanan mendaki gunung, Rana hilang, tetapi secara ajaib kembali ke rumah, menyebabkan konflik antara keyakinan ibunya akan kelangsungan hidupnya dan keluarga besar yang percaya takhayul.;['Drama, Kengerian'];Rudi Soedjarwo;https://image.tmdb.org/t/p/w500/7JF4Z1wCKt0NeRicyQzs4zD5Zv0.jpg;https://image.tmdb.org/t/p/original/dSNTIeu7qpM1H1YlOdEu0awVPo.jpg;88.0;Released;Cakra Film, Maxima Pictures, MAXStream Studios;;;;;0.0;0.0;Primbon;Di tengah perjalanan mendaki gunung, Rana hilang, tetapi secara ajaib kembali ke rumah, menyebabkan konflik antara keyakinan ibunya akan kelangsungan hidupnya dan keluarga besar yang percaya takhayul.;https://image.tmdb.org/t/p/w500/7JF4Z1wCKt0NeRicyQzs4zD5Zv0.jpg;https://image.tmdb.org/t/p/original/dSNTIeu7qpM1H1YlOdEu0awVPo.jpg;5.2;10.0;
327219;Punk in Love;Punk in Love;09/07/2009;2009;6.3;6.0;0.2;Kisah tentang cinta, kehidupan, dan persahabatan empat sahabat punk jalanan. Dari kampung halamannya di Malang, Jawa Timur, mereka merencanakan perjalanan ke Jakarta dengan tujuan membantu temannya menyatakan cintanya kepada kekasihnya sebelum pernikahannya...;['Drama, Percintaan, Komedi'];Ody C. Harahap;https://image.tmdb.org/t/p/w500/8udakFwhrHr5Xj6HluIJuYRtXII.jpg;;99.0;Released;MVP Pictures;;;;;0.0;0.0;Punk in Love;Kisah tentang cinta, kehidupan, dan persahabatan empat sahabat punk jalanan. Dari kampung halamannya di Malang, Jawa Timur, mereka merencanakan perjalanan ke Jakarta dengan tujuan membantu temannya menyatakan cintanya kepada kekasihnya sebelum pernikahannya...;https://image.tmdb.org/t/p/w500/8udakFwhrHr5Xj6HluIJuYRtXII.jpg;;6.3;6.0;
646506;Putih Abu-Abu dan Sepatu Kets;Putih Abu-Abu dan Sepatu Kets;29/10/2009;2009;0.0;0.0;0.35;Tiga sahabat, Flory, Kemala, dan Icha, duduk di kelas 1 SMU dan selalu terbuka satu sama lain. Mereka bersahabat dengan Dea, yang mencoba bunuh diri setelah pacarnya menyebarkan video mesra mereka. Flory menghadapi perceraian orang tuanya karena ibunya seorang lesbian. Kemala, yang penasaran dengan hal-hal dewasa, adalah yang pertama menstruasi dan pacaran, sementara Icha merasa belum sempurna karena belum menstruasi. Mereka menghadapi berbagai tantangan hidup dan cinta, menjaga harga diri, dan menghindari hal-hal negatif.;['Drama'];Nayato Fio Nuala;https://image.tmdb.org/t/p/w500/ootd8Io8AkLR53oRGKmbNC4AmxJ.jpg;https://image.tmdb.org/t/p/original/iahpT4UTGlLkU7XCwr8VUELx3Hy.jpg;85.0;Released;Mitra Pictures, BIC Pictures;;;;;0.0;0.0;Putih Abu-Abu dan Sepatu Kets;Tiga sahabat, Flory, Kemala, dan Icha, duduk di kelas 1 SMU dan selalu terbuka satu sama lain. Mereka bersahabat dengan Dea, yang mencoba bunuh diri setelah pacarnya menyebarkan video mesra mereka. Flory menghadapi perceraian orang tuanya karena ibunya seorang lesbian. Kemala, yang penasaran dengan hal-hal dewasa, adalah yang pertama menstruasi dan pacaran, sementara Icha merasa belum sempurna karena belum menstruasi. Mereka menghadapi berbagai tantangan hidup dan cinta, menjaga harga diri, dan menghindari hal-hal negatif.;https://image.tmdb.org/t/p/w500/ootd8Io8AkLR53oRGKmbNC4AmxJ.jpg;https://image.tmdb.org/t/p/original/iahpT4UTGlLkU7XCwr8VUELx3Hy.jpg;0.0;0.0;
257189;Quickie Express;Quickie Express;22/11/2007;2007;5.8;6.0;0.16;Jojo, seorang pemuda pengangguran di Jakarta, dalam pencariannya untuk mendapatkan uang dengan mudah memutuskan untuk menjadi gigolo di sebuah perusahaan layanan kencan. Semuanya berjalan lancar sampai dia jatuh cinta dengan seorang mahasiswa kedokteran.;['Komedi, Drama'];Dimas Djayadiningrat;https://image.tmdb.org/t/p/w500/qAkS3c1bHgK8FgKEJC973sehGUS.jpg;https://image.tmdb.org/t/p/original/vcpIcQXXQ4AfsfCY0K9QiD6XJwX.jpg;117.0;Released;Kalyana Shira Films, Ezy Productions;;;;;0.0;0.0;Quickie Express;Jojo, seorang pemuda pengangguran di Jakarta, dalam pencariannya untuk mendapatkan uang dengan mudah memutuskan untuk menjadi gigolo di sebuah perusahaan layanan kencan. Semuanya berjalan lancar sampai dia jatuh cinta dengan seorang mahasiswa kedokteran.;https://image.tmdb.org/t/p/w500/qAkS3c1bHgK8FgKEJC973sehGUS.jpg;https://image.tmdb.org/t/p/original/vcpIcQXXQ4AfsfCY0K9QiD6XJwX.jpg;5.143;7.0;
504220;Radio Galau FM;Radio Galau FM;13/09/2012;2012;0.0;0.0;0.13;Selama tiga tahun, Bara tidak punya pacar. Selama tiga tahun terakhir Bara menghabiskan malam minggu dikamar, pacaran dengan laptop dan mengejar impiannya menjadi penulis. Selama tiga tahun hanya ada satu hal yang konstan dalam hidup Bara : GALAU. Kegalauan Bara berakhir ketika hadir sosok Velin, adik kelas lucu yang kemudian menjadi pacarnya. Bersama Velin, Bara memasuki dunia baru yang penuh warna. Bersama Velin, hidup Bara menjadi lebih indah dan menyenangkan.;['Komedi, Drama, Percintaan'];Iqbal Rais;https://image.tmdb.org/t/p/w500/3LjibxjG7WJ75DiF6XhzjBAeL5y.jpg;https://image.tmdb.org/t/p/original/7BdpV22ESJOjW5apShYdWK0wp6r.jpg;94.0;Released;Rapi Films;;;;;0.0;0.0;Radio Galau FM;Selama tiga tahun, Bara tidak punya pacar. Selama tiga tahun terakhir Bara menghabiskan malam minggu dikamar, pacaran dengan laptop dan mengejar impiannya menjadi penulis. Selama tiga tahun hanya ada satu hal yang konstan dalam hidup Bara : GALAU. Kegalauan Bara berakhir ketika hadir sosok Velin, adik kelas lucu yang kemudian menjadi pacarnya. Bersama Velin, Bara memasuki dunia baru yang penuh warna. Bersama Velin, hidup Bara menjadi lebih indah dan menyenangkan.;https://image.tmdb.org/t/p/w500/3LjibxjG7WJ75DiF6XhzjBAeL5y.jpg;https://image.tmdb.org/t/p/original/7BdpV22ESJOjW5apShYdWK0wp6r.jpg;0.0;0.0;
468929;Rafathar;Rafathar;05/08/2017;2017;2.9;8.0;0.3;Jonny Gold bersama rekan kerjanya Popo Palupi adalah sepasang perampok profesional skala kecil dan besar tanpa pandung bulu. Namun kali ini ia mendapatkan pekerjaan untuk menculik seorang bayi yang bernama Rafathar, bayi yang diadopsi oleh keluarga kaya. Yang tidak mereka ketahui, ternyata bayi yang mereka culik itu mempunyai kekuatan super, kekuatan telekinetik yang mampu mengendalikan logam. Kejadian-kejadian lucu terjadi dalam proses penculikan itu, hingga akhirnya kehadiran Rafathar mempunyai arti tersendiri kepada Jonny dan Popo. Perjalanan mereka perlahan mulai membuka sebuah konsipirasi besar dan asal usul kekuatan super yang dimiliki Rafathar.;['Komedi, Keluarga'];Bounty Umbara;https://image.tmdb.org/t/p/w500/hkSseL5QnUHQTwreulFn5ppujO5.jpg;https://image.tmdb.org/t/p/original/8jltWw6YdSgXagI7hEyL1ElGwCU.jpg;90.0;Released;R & R Films, Umbara Brothers Film;;;;;0.0;0.0;Rafathar;Jonny Gold bersama rekan kerjanya Popo Palupi adalah sepasang perampok profesional skala kecil dan besar tanpa pandung bulu. Namun kali ini ia mendapatkan pekerjaan untuk menculik seorang bayi yang bernama Rafathar, bayi yang diadopsi oleh keluarga kaya. Yang tidak mereka ketahui, ternyata bayi yang mereka culik itu mempunyai kekuatan super, kekuatan telekinetik yang mampu mengendalikan logam. Kejadian-kejadian lucu terjadi dalam proses penculikan itu, hingga akhirnya kehadiran Rafathar mempunyai arti tersendiri kepada Jonny dan Popo. Perjalanan mereka perlahan mulai membuka sebuah konsipirasi besar dan asal usul kekuatan super yang dimiliki Rafathar.;https://image.tmdb.org/t/p/w500/hkSseL5QnUHQTwreulFn5ppujO5.jpg;https://image.tmdb.org/t/p/original/8jltWw6YdSgXagI7hEyL1ElGwCU.jpg;2.9;8.0;
441129;Raksasa dari Jogja;Raksasa dari Jogja;31/03/2016;2016;6.0;1.0;0.19;Bian falls in love with the gentle giant, Gabriel who eventually opens his heart to her. But Bian's past trauma comes back to haunt her.;['Percintaan, Drama'];Monty Tiwa;https://image.tmdb.org/t/p/w500/isqrn3aoTJO9aCZMhqowUhCqDyj.jpg;https://image.tmdb.org/t/p/original/5VVcNBzbIBhtJCvbP0NSyJzCErD.jpg;99.0;Released;Starvision Plus;;;;;6.0;1.0;Raksasa dari Jogja;Bian falls in love with the gentle giant, Gabriel who eventually opens his heart to her. But Bian's past trauma comes back to haunt her.;https://image.tmdb.org/t/p/w500/isqrn3aoTJO9aCZMhqowUhCqDyj.jpg;https://image.tmdb.org/t/p/original/5VVcNBzbIBhtJCvbP0NSyJzCErD.jpg;6.0;1.0;
590593;Ratu Ilmu Hitam;Ratu Ilmu Hitam;07/11/2019;2019;6.6;74.0;1.88;Keluarga-keluarga di panti asuhan itu diteror. Seseorang ingin mereka mati, rupanya dengan ilmu hitam yang sangat mematikan. Dia punya dendam dan dia juga lahir karena dosa-dosa anak-anak yatim yang membentuknya menjadi ratu ilmu hitam.;['Kengerian, Cerita Seru, Drama, Misteri'];Kimo Stamboel;https://image.tmdb.org/t/p/w500/6ccXFawnYknVMYkcCL30QhEm73j.jpg;https://image.tmdb.org/t/p/original/oSIAc6AZMXI8qOeS4mgdruX5lBm.jpg;99.0;Released;Rapi Films, Sky Media;;;;;0.0;0.0;Ratu Ilmu Hitam;Keluarga-keluarga di panti asuhan itu diteror. Seseorang ingin mereka mati, rupanya dengan ilmu hitam yang sangat mematikan. Dia punya dendam dan dia juga lahir karena dosa-dosa anak-anak yatim yang membentuknya menjadi ratu ilmu hitam.;https://image.tmdb.org/t/p/w500/6ccXFawnYknVMYkcCL30QhEm73j.jpg;https://image.tmdb.org/t/p/original/oSIAc6AZMXI8qOeS4mgdruX5lBm.jpg;6.6;79.0;
405521;Realita, Cinta dan Rock'n Roll;Realita, Cinta dan Rock'n Roll;02/02/2006;2006;6.1;7.0;0.33;Ipang (Vino G. Bastian) dan Nugi (Herjunot Ali) adalah dua orang sahabat yang tidak menyukai sekolah dan gemar bermain musik. Kehidupan mereka jalani dengan impian untuk mencapai cita-cita mereka menjadi pemusik rock'n roll. Ipang merupakan anak seorang dosen (Frans Tumbuan) dan memiliki seorang adik laki-laki yang bernama Dido. Sedangkan Nugi adalah anak tunggal yang tinggal bersama ibunya. Diceritakan ayahnya sudah pergi ke Amerika sejak kecil dan tak pernah sekalipun mengengoknya. Mereka berdua (Ipang dan Nugi) sering bolos sekolah hanya untuk bersenang-senang atau main ke toko kaset milik Sandra (Nadine Chandrawinata).;['Drama'];Upi Avianto;https://image.tmdb.org/t/p/w500/fNngs8VvJuICK0svHtjRbstvUNB.jpg;https://image.tmdb.org/t/p/original/d0PCFEJoFKh1YnbQ6feOmPufpeV.jpg;114.0;Released;Virgo Putra Film;;;;;0.0;0.0;Realita, Cinta dan Rock'n Roll;Ipang (Vino G. Bastian) dan Nugi (Herjunot Ali) adalah dua orang sahabat yang tidak menyukai sekolah dan gemar bermain musik. Kehidupan mereka jalani dengan impian untuk mencapai cita-cita mereka menjadi pemusik rock'n roll. Ipang merupakan anak seorang dosen (Frans Tumbuan) dan memiliki seorang adik laki-laki yang bernama Dido. Sedangkan Nugi adalah anak tunggal yang tinggal bersama ibunya. Diceritakan ayahnya sudah pergi ke Amerika sejak kecil dan tak pernah sekalipun mengengoknya. Mereka berdua (Ipang dan Nugi) sering bolos sekolah hanya untuk bersenang-senang atau main ke toko kaset milik Sandra (Nadine Chandrawinata).;https://image.tmdb.org/t/p/w500/fNngs8VvJuICK0svHtjRbstvUNB.jpg;https://image.tmdb.org/t/p/original/d0PCFEJoFKh1YnbQ6feOmPufpeV.jpg;6.1;7.0;
218663;Refrain;Refrain;19/06/2013;2013;5.5;5.0;0.31;Nata dan Niki sudah bersahabat lama. Mereka bersekolah di tempat sama. Mereka mempunyai sebuah benda yang spesial: trampoline usang yang menyimpan banyak kenangan. Nata juga menyukai Niki sejak lama. Mengingat persahabatan mereka, Nata memilih menjadi pengagum rahasia Niki.  Kemudian, ada Annalise. Annalise adalah murid pindahan. Dia anak model terkenal yang kekurangan kasih sayang karena pekerjaan mamanya yang super sibuk. Keramahan Niki, kebaikan Nata, membuat Annalise tidak kesepian lagi dan menemukan orang-orang yang disebut “sahabat“.;['Komedi, Drama, Percintaan'];Fajar Nugros;https://image.tmdb.org/t/p/w500/kIftw6diUgyxzzFR5ATvHh3WNy3.jpg;https://image.tmdb.org/t/p/original/AaQlimWhlm7ZagEXjUJGi1lBQfM.jpg;80.0;Released;Maxima Pictures;;;;;0.0;0.0;Refrain;Nata dan Niki sudah bersahabat lama. Mereka bersekolah di tempat sama. Mereka mempunyai sebuah benda yang spesial: trampoline usang yang menyimpan banyak kenangan. Nata juga menyukai Niki sejak lama. Mengingat persahabatan mereka, Nata memilih menjadi pengagum rahasia Niki.  Kemudian, ada Annalise. Annalise adalah murid pindahan. Dia anak model terkenal yang kekurangan kasih sayang karena pekerjaan mamanya yang super sibuk. Keramahan Niki, kebaikan Nata, membuat Annalise tidak kesepian lagi dan menemukan orang-orang yang disebut “sahabat“.;https://image.tmdb.org/t/p/w500/kIftw6diUgyxzzFR5ATvHh3WNy3.jpg;https://image.tmdb.org/t/p/original/AaQlimWhlm7ZagEXjUJGi1lBQfM.jpg;5.5;5.0;
504222;Relationshit;Relationshit;19/09/2015;2015;7.5;1.0;0.19;Alitt (Jovial da Lopez), penulis buku yang sukses menciptakan buku-buku best seller. Di balik kesuksesannya, ada Wina (Anjani Dina), kekasihnya yang mendukungnya sejak dia bukan apa-apa. Bagi Alitt, Wina adalah sosok pendamping yang sempurna. Namun, hubungan itu kandas saat Wina lebih menuruti permintaan ibunya (Donna Harun). Padahal Alitt dan Wina berencana menikah setelah karier Alitt bersinar.;['Komedi, Drama, Percintaan'];Herdanius Larobu;https://image.tmdb.org/t/p/w500/7IFeRSYtbxMYikUbKcmb8LNBF5h.jpg;https://image.tmdb.org/t/p/original/2pEUdvsCqpRmNGlab6pM18HFB8p.jpg;90.0;Released;Starvision Plus;;;;;7.5;1.0;Relationshit;Alitt (Jovial da Lopez), penulis buku yang sukses menciptakan buku-buku best seller. Di balik kesuksesannya, ada Wina (Anjani Dina), kekasihnya yang mendukungnya sejak dia bukan apa-apa. Bagi Alitt, Wina adalah sosok pendamping yang sempurna. Namun, hubungan itu kandas saat Wina lebih menuruti permintaan ibunya (Donna Harun). Padahal Alitt dan Wina berencana menikah setelah karier Alitt bersinar.;https://image.tmdb.org/t/p/w500/7IFeRSYtbxMYikUbKcmb8LNBF5h.jpg;https://image.tmdb.org/t/p/original/2pEUdvsCqpRmNGlab6pM18HFB8p.jpg;7.5;1.0;
442216;Remember The Flavor;Remember The Flavor;15/02/2017;2017;0.0;0.0;0.09;Pernahkan kamu merasa justru bisa terbuka dengan orang asing? Inilah yang terjadi, Arnesti dan Melodi, dua orang yang tidak saling mengenal yang bertemu secara tak sengaja di kereta. Setelah 3 tahun, Melodi pulang kembali ke Jogja, dan kini ia menceritakan kisah cintanya di sepanjang perjalanan.  Melodi dan Dimas, dua sahabat sejak kecil yang sebetulnya saling menyintai. Dimas putra pemilik kedai es krim Mirasa, sedang Melodi adalah gadis yang bercita-cita jadi penyanyi. Apapun yang Melodi inginkan, Dimas menjadi orang pertama yang mendukungnya. Sayangnya Melodi terlalu egois untuk mengakui bahwa ia membutuhkan Dimas, sedang Dimas berusaha terlalu keras meyakinkan Melodi bahwa cintanya pantas diterima.  Melodi yang agresif menggapai mimpinya sebagai penyanyi, telah memecah belah keluarganya sendiri. Ketika ia diusir oleh ibunya, satu-satunya orang yang mau menampung adalah Dimas. Cinta mereka bersemi, tetapi akankah bersatu? Atau hanya tumbuh menjadi sekedar cinta platonis?;['Drama'];Dyan Sunu Prastowo;https://image.tmdb.org/t/p/w500/bNf1xHtMHmD6Vc7g3wY4iJZc6Ok.jpg;;92.0;Released;Limelight Pictures, MP Pro Pictures;;;;;0.0;0.0;Remember The Flavor;Pernahkan kamu merasa justru bisa terbuka dengan orang asing? Inilah yang terjadi, Arnesti dan Melodi, dua orang yang tidak saling mengenal yang bertemu secara tak sengaja di kereta. Setelah 3 tahun, Melodi pulang kembali ke Jogja, dan kini ia menceritakan kisah cintanya di sepanjang perjalanan.  Melodi dan Dimas, dua sahabat sejak kecil yang sebetulnya saling menyintai. Dimas putra pemilik kedai es krim Mirasa, sedang Melodi adalah gadis yang bercita-cita jadi penyanyi. Apapun yang Melodi inginkan, Dimas menjadi orang pertama yang mendukungnya. Sayangnya Melodi terlalu egois untuk mengakui bahwa ia membutuhkan Dimas, sedang Dimas berusaha terlalu keras meyakinkan Melodi bahwa cintanya pantas diterima.  Melodi yang agresif menggapai mimpinya sebagai penyanyi, telah memecah belah keluarganya sendiri. Ketika ia diusir oleh ibunya, satu-satunya orang yang mau menampung adalah Dimas. Cinta mereka bersemi, tetapi akankah bersatu? Atau hanya tumbuh menjadi sekedar cinta platonis?;https://image.tmdb.org/t/p/w500/bNf1xHtMHmD6Vc7g3wY4iJZc6Ok.jpg;;0.0;0.0;
